"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,98.62154,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,98.25026,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,97.85651,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,98.29202,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,99.23153,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,99.73801,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,100.1082,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,100.4555,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,100.392,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,100.1984,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,99.97617,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,99.60159,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.01868,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,98.28645,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,97.67879,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,97.77853,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,98.7614,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,99.78114,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,100.4126,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,100.4171,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,100.0753,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,99.85049,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,99.90153,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,100.2131,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,99.98169,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,99.70349,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.40035,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.04956,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,98.94654,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.40083,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.43579,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,98.99277,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,98.55759,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,98.21855,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,98.01667,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,98.72273,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.73781,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.2917,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.2704,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,99.86758,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.52589,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,99.23471,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.11415,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.37724,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.68604,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,99.59237,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.85262,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.0239,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,100.0542,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.60672,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,99.22856,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.51083,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.57694,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,99.50276,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.65382,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,100.4562,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,101.2169,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,101.7108,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,102.0807,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,102.2359,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,102.0408,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,101.6146,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,101.3002,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,100.9595,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,100.4582,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,100.0969,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,99.81762,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,99.31453,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,98.88021,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,100.3003,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,100.1983,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,100.0658,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,99.94167,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,99.90188,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,99.89481,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,99.90478,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,99.91782,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,99.953,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,100.0494,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,100.1689,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,100.3269,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,100.3076,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,100.0212,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,99.66763,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,99.50746,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,99.48422,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,99.59045,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,99.52011,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,99.31445,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,99.04087,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,98.69973,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,98.36401,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,98.13914,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,98.2721,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,98.61375,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,98.99074,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.36884,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.63046,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.81477,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.88705,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.86345,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.7284,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.66436,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,99.60976,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,99.45706,,
